id,name,blurb,goal,log_goal,currency,country,main_category,subcategory,city,location_state,created_at,launched_at,deadline,target
1134,Det Fængslede Menneske,"Det Fængslede Menneske er den seneste udgivelse fra Baggrund, der er et vidensbaseret og samtidshistorisk alternativ til nyhedshvirvlen",15000.0,9.61587214452889,DKK,DK,Publishing,Academic,Copenhagen,Hovedstaden,1590056220,1604821865,1607986800,1
569,PALE TIDES: A Game of Folk Horror and Witchcraft,A new horror roleplaying game by Paul Scott Canavan. A pale moon rises. Forgotten horrors stir. Gather your coven and prepare to hunt.,15000.0,9.61587214452889,GBP,GB,Games,Tabletop Games,Edinburgh,Scotland,1707212388,1730409956,1733005556,1
577,Plugable: Turn One USB-C Charger Into Ten,Charge up to 10 devices with Plugable's elegant charger. Up to 100W per port. Uses the USB-C power supply you already have.,10000.0,9.210440366976515,USD,US,Technology,Gadgets,Redmond,WA,1725216157,1729590693,1732435140,1
1776,Angry Hops For Local New York Brewers and Farm Breweries,"Establishing a hop yard in the heart of the Finger Lakes, to provide premium hops for local brewers.",3500.0,8.160803920954665,USD,US,Food,Farms,Watkins Glen,NY,1417484039,1428097019,1430689019,1
338,Emotional Support Yuji Plushie | Jujutsu Kaisen,"Lil Yuji Bean is now in plushie-form to love you in-person :) Cuddle, squish and bring him everywhere to remind you you're not alone!",1600.0,7.378383712996715,USD,US,Design,Toys,Los Angeles,CA,1740555137,1745376424,1749797940,0
1961,"Creamen, a global warming stop-motion animated film","A colorful symbolic story brings together a group of anthropomorphic characters that confront a devastating future together, our future",15000.0,9.61587214452889,USD,US,Film & Video,Animation,New York,NY,1328186177,1328546769,1332431169,1
61,Mystic Meows Tarot,"A world ruled by cats with secrets, sass, and starlight in their eyes!",1200.0,7.0909098220799835,USD,US,Games,Playing Cards,Los Angeles,CA,1760955689,1766672707,1767536707,1
1987,Heels on Wheels Roadshow 2011 Gas Fund,Heels on Wheels Roadshow is a glittery DIY cabaret of radical extravagance roaming the Midwest in April 2011 seeking kickoff funds.,950.0,6.85751406254539,USD,US,Art,Performance Art,Brooklyn,NY,1300414231,1300768289,1302755489,1
485,"Make 100/""MANNERPRISMS"" DRAW ATTENTION",A 36 interactive puzzles containing booklet demands your attention. Connect the symbols and help the constant through the chaos.,756.0,6.6293632534374485,EUR,AT,Art,Illustration,Vienna,Vienna,1654520266,1738134617,1740726617,0
980,Hushme AIR: A Breath Of Fresh Air Among The Smart Masks,Speech privacy mask for a smartphone | Voice muffling | Dust and smoke FFP2 air filtration | External speaker with RGB lighting,49000.0,10.799595985047786,USD,US,Technology,Wearables,Delaware,OH,1654521152,1659559793,1662151793,0
1914,Zelda: Majora's Mask Reproductions,I'm making replicas of masks from The Legend of Zelda: Majora's Masks. I am focusing on the Fierce Deity Mask right now.,1000.0,6.90875477931522,USD,US,Art,Sculpture,Riverside,CA,1364416790,1364834458,1366610400,1
1358,"OneStopBrackets - Crazy Easy, Crazy Good Sports Pools",A customizable sports bracket website offering users superior analytics and flexibility creating pools,100.0,4.61512051684126,USD,US,Technology,Web,Moorhead,MN,1554609423,1554822882,1557414882,0
1877,1Sheeld: Replace your Arduino shields with your smartphone!,"Imagine an Arduino shield that can be configured to be an LCD, GPS, Wifi, or any shield you may think of!",10000.0,9.210440366976515,USD,US,Technology,DIY Electronics,Cairo,Cairo,1383999232,1385028029,1387670340,1
1253,Avengers Endgame Stained Glass Hero Hard Enamel Pins,Stained Glass Avengers Enamel Pins,1000.0,6.90875477931522,USD,US,Art,Mixed Media,Danvers,MA,1576692588,1577391947,1579983947,1
77,Custom Relief Ceramic Panel,Personalized Porcelain Masterpieces for Pet Lovers,3100.0,8.03947991910045,HKD,HK,Crafts,Pottery,Kowloon,Kowloon,1763972143,1764050469,1766642469,1
645,Do I Know You?,A new book of American stories by Eugene Richards,25000.0,10.12667110305036,USD,US,Photography,Photobooks,Brooklyn,NY,1720536276,1724155163,1726142400,1
1838,I'll Write For You,"Rick-ism's, Rick-oem's, Songs, Poems, Philosophical Pieces, Rilleism, and more...",1.0,0.6931471805599453,USD,US,Journalism,Journalism,Nutter Fort,WV,1404824019,1405106402,1407698402,1
64,Strange Form Trilogy Tarot,"66 tarot cards collecting Strange Form 1-3, into a single, epic Tarot collector’s edition.",700.0,6.55250788703459,GBP,GB,Games,Playing Cards,Huddersfield,England,1758241117,1764979946,1767268800,1
1,Thorn Hill #4 - Published by Top Secret Press,The final issue of the four issue series!,1000.0,6.90875477931522,USD,US,Comics,Comic Books,Richmond,VA,1770301233,1771001809,1773021600,1
1027,1957 Chevy Fire Pit,High quality metal fabrication shop,5000.0,8.517393171418904,USD,US,Technology,Fabrication Tools,Lexington,SC,1644221926,1644609017,1647197417,0
1415,The Invitation,A practice of spiritual formation through a podcast that is invigorated by the movements of the Holy Spirit in a prison,27000.0,10.203629181337648,USD,US,Publishing,Radio & Podcasts,Holland,MI,1540234285,1542378548,1544970548,1
1813,MAYDAY skateboards,Designing and printing limited edition skateboards,900.0,6.803505257608338,USD,US,Crafts,Printing,St. Augustine,FL,1411850779,1412027459,1414619459,0
858,SATURATION 70: a deluxe art book about a lost sci-fi film,"The untold story of a lost, 1970 sci-fi epic starring Gram Parsons & Michelle Phillips, shot in Joshua Tree and Los Angeles.",10000.0,9.210440366976515,USD,US,Publishing,Art Books,Joshua Tree,CA,1691965800,1695711677,1699603277,1
1520,Zaburi 150,'Zaburi 150' is a TV Show to be produced in Tanzania where Gospel Artists tell their own stories and also perform their worship songs.,25000.0,10.12667110305036,USD,US,Film & Video,Television,Dar es Salaam,Dar es Salaam,1514185689,1514193789,1516785789,0
1773,"Support Catalan Drama: Skin in Flames, by Guillem Clua",Bots & Barrals and StoneCrabs Theatre are excited to present the UK premiere of Guillem Clua's powerful Catalan drama Skin in Flames.,2500.0,7.824445930877619,GBP,GB,Theater,Plays,London,England,1428687738,1429558756,1431298740,0
710,The Epic Work,A photographical journey. Eine fotografische Reise,299.0,5.703782474656201,EUR,DE,Photography,Photobooks,München,Bavaria,1715444791,1715544486,1718136486,1
1941,Bakerman & The Bunnymen! - 1920s-style cartoon,"In this black and white cartoon, a baker is cannibalized by his creations. It's an homage to Max Fleischer and cartoons of the 1920s.",3500.0,8.160803920954665,USD,US,Film & Video,Animation,Burbank,CA,1340146539,1341243121,1344267121,1
1268,Angela Jane Bachmann's new full length record,Help me professionally record my first full length record!,10000.0,9.210440366976515,USD,US,Music,Indie Rock,Long Beach,CA,1568232094,1572805181,1575397181,1
1177,ABOMINATIONS OF FRANKENSTEIN,A brand-new bizarre Frankenstein film starring Anthony D.P. Mann (Terror of Dracula) and Vicki Bitis (Blood Rites of the Vampyr),2000.0,7.601402334583733,CAD,CA,Film & Video,Horror,North Bay,ON,1592326701,1593749677,1596427260,1
1434,Empowering young girls with hearing disabilities in Togo.,Our objective is to expand a center for hearing-disabled girls by empowering them to become self-sufficient through skilled jobs.,19118.0,9.858437883982404,EUR,FR,Crafts,Weaving,Amiens,Picardy,1530946099,1534458761,1539561600,0
990,The Heat Museum (Edinburgh Fringe 2022),"Curtains drawn, lawns burnt brown; a townscape is melting. In a devastating heatwave, a wandering mind waits for the rain.",1800.0,7.496097345175956,GBP,GB,Theater,Experimental,Edinburgh,Scotland,1653581867,1655827750,1658419750,1
1619,The Package - Short Film,"Dino struggles to keep his head up, assessments to do ,bills to pay. Convinced that drugs will solve his problems he takes a chance .",300.0,5.707110264748875,GBP,GB,Film & Video,Narrative Film,Birmingham,England,1485268435,1485364074,1487956074,1
778,Kiwawa Shield-inspired Ita Bag + Free Purchase Bonuses!,Stylish shield ita bag that can worn as a backpack or a crossbody bag. Clear front window to show off your oshi merch!,4000.0,8.294299608857235,AUD,AU,Fashion,Apparel,Sydney,NSW,1708144882,1708174769,1712900580,1
1827,runScribe: Wearable for the Data-Driven Athlete,"runScribe provides a 3D view of how you run. With your support, we can help athletes run smarter, longer, and with fewer injuries.",50000.0,10.819798284210286,USD,US,Technology,Wearables,San Francisco,CA,1407299111,1408542491,1411134491,1
1739,Ben Dunn's PAPER DREAMS volume 2 ARTBOOK,"Explore the demented mind of NINJA HIGH SCHOOL creator BEN DUNN! 96 pages of sketches, commissions and rare unpublished artwork!",3500.0,8.160803920954665,USD,US,Comics,Anthologies,Forney,TX,1444494904,1444499781,1447095381,1
1711,"TV Sitcom ""Friends"" Themed Aromatherapy Candles","TV show ""Friends"" popular quotes turned into all natural aromatherapy candles and reusable glass jar. Ever quote has its own fragrance.",8000.0,8.987321812850125,USD,US,Crafts,Candles,Oklahoma City,OK,1454020668,1454104395,1456696395,0
1625,"SPA in a JAR, all you need for some minutes of relax",In a small and practical jar all you need for a few minutes of relax. The scented bath salts are only the first step.,10000.0,9.210440366976515,EUR,IT,Crafts,Candles,Rome,Lazio,1481538812,1482105199,1485561199,0
832,The Man Who Would Be King - Collector's Edition,"Rudyard Kipling's masterpiece, with stunning illustrations by Armel Gaulme.",10000.0,9.210440366976515,EUR,FR,Publishing,Art Books,Strasbourg,Alsace,1676562680,1706029220,1708383540,1
313,Nightmerica: Corruptions of the American Dream,An American Dream Gone Wrong Anthology,2500.0,7.824445930877619,USD,US,Publishing,Fiction,Ann Arbor,MI,1745531923,1748949177,1751541177,1
1244,AlonzoWill Creative Dance Company,A home for creative projects through dance to impact the community of South Florida.,25000.0,10.12667110305036,USD,US,Dance,Performances,Fort Lauderdale,FL,1576361034,1576451039,1581635039,0
1894,Pangea to be Battle Born,Battle Born Studios wants to produce our music. With a little help we can make it happen.  Even small donations make a huge difference.,7500.0,8.922791623969637,USD,US,Music,Indie Rock,St. George,UT,1374122284,1377106471,1379698471,1
792,"Photobook ""Rao’s Newsstand""",Photo book project of An Intimate Look at a Street in NYC,50000.0,10.819798284210286,JPY,JP,Photography,Photobooks,New York,NY,1706687548,1709110498,1711698898,1
631,EXITUS SILENT DISCO,En dansresa genom vardagsstress och prestationskrav.En person är fången i framgångsillusionen. Hans nödutgång är självtillfredsställels,24959.0,10.125029822483365,SEK,SE,Dance,Performances,Gothenburg,Vastra Gotaland,1722844437,1722863941,1727348340,0
1323,CORPORATE HACKER,A Survival guide for Entrepreneurship in the Corporate world,40000.0,10.59665973278358,SEK,SE,Publishing,Academic,Stockholm,Stockholm,1551868646,1560148548,1562740548,1
752,The Writer's Block 2006 Remastered Edition,"A new way to read a comic book story with the talents of Peter David, Gail Simone and Fabian Nicieza. It's like a comic book game show.",2500.0,7.824445930877619,USD,US,Comics,Comic Books,Washington,DC,1710139817,1711328207,1715216207,0
1089,Doggo'Float: The ultimate doggie life jacket,A quality and creative water accessory for dogs in 4 vibrant designs,20000.0,9.90353755128617,AUD,AU,Fashion,Pet Fashion,Sydney,NSW,1620790505,1621375689,1623808800,0
319,PRYME8 Issues #1-3,A military test subject with a bulletproof mask and the strength of a silverback fights to keep the peace in a lawless city.,1200.0,7.0909098220799835,USD,US,Comics,Graphic Novels,Hartford,CT,1745248330,1749934325,1751230325,1
1600,Goddess Intuitive Tarot Deck,"Custom designed tarot deck.  Created by hand, each drawing is an original, assigned meanings by Bedouin Gypsy, the artist.",15000.0,9.61587214452889,USD,US,Crafts,Printing,Shelton,WA,1490926748,1491687899,1494279899,0
1395,Foldable mounting stool - max2h.com,Learn more about our new foldable mounting stool!,18000.0,9.798182590890704,EUR,DE,Technology,Fabrication Tools,Stuttgart,Baden-Wurttemberg,1537905404,1544801672,1549985672,0
469,"4x7MM Acrylic Symbol Beads (colon, period, quotation mark)",We want to manufacture acrylic symbol beads that currently don't exist on the market. This project is for the production of 3 symbols,2000.0,7.601402334583733,USD,US,Crafts,DIY,New York,NY,1738620316,1739398537,1741986937,0
1029,Krampus 5: The Snow Beast,A snow beast is terrorizing a party of friends in the 5th installment of MMH Production Krampus Films,1000.0,6.90875477931522,USD,US,Film & Video,Horror,Cleveland,OH,1635230373,1641831292,1647015292,1
929,CampusFundr - Crowdfunding for Education,CampusFundr is a crowdfunding platform geared towards giving people an opportunity to get funding for education.,1.0,0.6931471805599453,USD,US,Technology,Web,Deltona,FL,1667254367,1667510685,1672698285,1
153,Sofia in the Fields - Nude art Book & Video,Nude art Book - Video - Photo - Polaroid,500.0,6.2166061010848646,EUR,IT,Photography,People,Italia,Piedmont,1758703457,1759328041,1761920041,1
1602,Plain Fiction,"""Plain Fiction"" is a feature film currently in production in New Haven, Connecticut.",18000.0,9.798182590890704,USD,US,Film & Video,Narrative Film,New Haven,CT,1484027753,1491576119,1494168119,1
169,Starlit Gleanings Tarot,Look up to ask why you're here – look down to find out why you are you.,3000.0,8.006700845440367,HKD,HK,Art,Illustration,Hong Kong,Hong Kong Island,1758701655,1760186862,1761050862,1
1276,InTime Framework,"A new web platform downloadable and installable on a web server, ready to use for development of new web apps. Made in PHP & Javascript",60000.0,11.002116507732016,EUR,IT,Technology,Web,Lucca,Tuscany,1567542438,1567552701,1572736701,0
1408,MUSE & MARLOWE,"La nouvelle ligne de vêtements féminins éco-conçus\r
\r
// The new feminine sustainable clothing line.",5000.0,8.517393171418904,EUR,FR,Fashion,Ready-to-wear,Bretagne,Centre,1538138816,1543311720,1546297140,1
301,Puppy Trove Enamel Pins,A treasure of collectable puppy enamel pins!,1000.0,6.90875477931522,CAD,CA,Art,Illustration,Ottawa,ON,1750854024,1751065111,1752361111,1
1923,Social Mayvon App,"Mayvon is an iPhone App that allows you to play and learn about your friend on Facebook, Linkedin or Twitter.",2000.0,7.601402334583733,USD,US,Games,Mobile Games,Fremont,CA,1358032831,1358716790,1361590380,1
973,Zombie Love,The Music Video,7500.0,8.922791623969637,USD,US,Music,Comedy,Austin,TX,1659388142,1660764745,1663356745,0
1220,Story/Line,"One-on-one interviews w/ artists from comics & animation, talking about their craft. 
""Art and Stories and the Art of Telling Stories""",89311.0,11.399891136336048,USD,US,Film & Video,Television,Los Angeles,CA,1579208024,1583791202,1586469602,0
