issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2015-10-01,B2, 36 months,RENT,660.0,11.0,1.0,25.0,35000.0,9.17,20.44,debt_consolidation,0.0,7000.0,Individual,223.16,Not Verified,1.0,NJ,f,664.0,5045.0,61341709,6.0,1.0,1,276048.0
2016-01-01,B5, 36 months,MORTGAGE,675.0,28.0,0.0,68.9,96000.0,11.48,22.8,debt_consolidation,5.0,20000.0,Individual,659.33,Verified,0.0,TX,f,679.0,22447.0,70191825,15.0,0.0,1,420768.0
2015-12-01,B4, 60 months,MORTGAGE,710.0,27.0,0.0,45.1,58000.0,10.64,28.7,debt_consolidation,2.0,17000.0,Individual,366.58,Not Verified,0.0,AL,w,714.0,20740.0,67515447,14.0,11.0,1,531100.8
2016-05-01,C1, 36 months,MORTGAGE,680.0,31.0,0.0,18.4,91000.0,11.99,19.99,debt_consolidation,3.0,13200.0,Individual,438.37,Verified,0.0,IL,f,684.0,3536.0,79144490,18.0,0.0,1,370742.4
2014-07-01,B4, 36 months,MORTGAGE,660.0,40.0,1.0,73.4,100000.0,11.67,8.44,small_business,5.0,10000.0,Individual,330.57,Source Verified,1.0,CT,w,664.0,4038.0,22433369,6.0,2.0,1,565315.2
2014-05-01,C1, 36 months,RENT,680.0,11.0,0.0,41.0,65000.0,12.99,10.52,credit_card,0.0,9100.0,Individual,306.58,Verified,0.0,TX,f,684.0,2979.0,15890882,9.0,11.0,1,336528.0
2015-01-01,D1, 60 months,MORTGAGE,665.0,38.0,0.0,64.5,77000.0,15.59,17.55,credit_card,5.0,21000.0,Individual,506.12,Source Verified,0.0,AL,w,669.0,14652.0,38516618,12.0,11.0,1,349833.6
2015-04-01,C4, 60 months,RENT,750.0,23.0,0.0,26.1,114500.0,13.99,16.07,major_purchase,0.0,28000.0,Individual,651.37,Source Verified,0.0,PA,w,754.0,13063.0,46772221,14.0,3.0,0,312940.8
2014-02-01,C3, 36 months,MORTGAGE,670.0,11.0,1.0,65.0,35000.0,14.98,2.88,other,2.0,5000.0,Individual,173.28,Not Verified,1.0,WI,f,674.0,2740.0,11435073,2.0,11.0,1,591926.4
2015-10-01,E4, 60 months,MORTGAGE,700.0,16.0,1.0,61.7,33000.0,19.99,27.35,debt_consolidation,0.0,10000.0,Individual,264.89,Verified,0.0,TN,w,704.0,4501.0,61038241,10.0,3.0,0,420768.0
2014-07-01,E3, 60 months,MORTGAGE,680.0,17.0,0.0,53.1,62000.0,20.2,24.12,debt_consolidation,2.0,27000.0,Individual,718.35,Source Verified,0.0,FL,f,684.0,17795.0,19587878,8.0,5.0,0,475977.6
2015-01-01,B2, 36 months,RENT,680.0,9.0,0.0,35.6,37500.0,9.49,14.02,debt_consolidation,0.0,6300.0,Individual,201.78,Not Verified,0.0,FL,f,684.0,6262.0,38587464,7.0,2.0,1,244684.8
2016-04-01,C2, 36 months,OWN,700.0,27.0,0.0,32.0,28683.2,12.99,38.95,debt_consolidation,0.0,9125.0,Individual,307.42,Source Verified,0.0,LA,w,704.0,7679.0,78349737,18.0,3.0,1,294537.6
2015-12-01,B2, 36 months,MORTGAGE,695.0,35.0,0.0,34.5,78000.0,9.17,14.58,major_purchase,1.0,3200.0,Individual,102.02,Source Verified,0.0,GA,w,699.0,6730.0,66120737,11.0,11.0,1,362880.0
2015-03-01,C4, 36 months,RENT,685.0,4.0,0.0,96.7,23500.0,13.99,14.1,credit_card,0.0,10000.0,Individual,341.73,Verified,0.0,AZ,w,689.0,8995.0,42434459,4.0,8.0,1,123552.0
2014-12-01,C1, 36 months,RENT,695.0,34.0,0.0,81.4,84000.0,12.39,27.76,credit_card,3.0,5000.0,Individual,167.01,Verified,0.0,CA,f,699.0,34581.0,37601725,19.0,11.0,1,944006.4
2016-01-01,B4, 36 months,MORTGAGE,665.0,24.0,1.0,66.8,64800.0,10.78,17.87,credit_card,2.0,18000.0,Individual,587.43,Not Verified,1.0,MI,w,669.0,13831.0,70150227,18.0,11.0,1,578534.4
2015-05-01,A5, 36 months,RENT,695.0,24.0,0.0,91.4,55000.0,7.89,20.82,credit_card,0.0,11000.0,Individual,344.15,Not Verified,0.0,TX,w,699.0,12525.0,46815121,8.0,0.0,1,1001894.4
2015-10-01,C1, 36 months,RENT,690.0,16.0,0.0,76.2,150000.0,12.29,22.21,debt_consolidation,1.0,8000.0,Individual,266.83,Source Verified,0.0,TX,f,694.0,19810.0,63426821,8.0,3.0,1,415497.6
2014-07-01,E2, 36 months,OWN,660.0,33.0,2.0,60.6,40000.0,19.52,13.53,debt_consolidation,0.0,4775.0,Individual,176.3,Source Verified,2.0,OH,f,664.0,3577.0,21120876,9.0,0.0,0,376012.8
2014-05-01,C1, 36 months,MORTGAGE,670.0,20.0,0.0,83.0,55000.0,12.99,4.45,debt_consolidation,0.0,7300.0,Individual,245.94,Not Verified,0.0,MO,w,674.0,3488.0,17522970,5.0,8.0,1,341884.8
2014-03-01,C1, 36 months,MORTGAGE,700.0,27.0,0.0,49.0,45000.0,13.65,21.44,debt_consolidation,2.0,10000.0,Individual,340.08,Source Verified,0.0,IL,f,704.0,19073.0,12796135,16.0,11.0,1,383788.8
2014-07-01,C5, 36 months,MORTGAGE,665.0,15.0,0.0,94.2,99324.0,14.99,9.4,home_improvement,5.0,4000.0,Individual,138.65,Not Verified,0.0,LA,w,669.0,24584.0,20682174,5.0,11.0,1,1249084.8
2015-07-01,B2, 36 months,RENT,690.0,35.0,0.0,42.1,112000.0,9.17,8.41,debt_consolidation,0.0,15000.0,Individual,478.19,Source Verified,0.0,IL,w,694.0,13172.0,55981961,21.0,2.0,1,315532.8
2015-11-01,B5, 60 months,RENT,740.0,13.0,0.0,17.6,88000.0,11.49,10.01,debt_consolidation,0.0,20500.0,Individual,450.75,Not Verified,0.0,NY,w,744.0,2389.0,65058900,7.0,11.0,1,838944.0
2014-05-01,C5, 36 months,RENT,695.0,9.0,0.0,55.4,30000.0,14.99,4.6,debt_consolidation,0.0,5950.0,Individual,206.23,Source Verified,0.0,NJ,w,699.0,3215.0,17162801,8.0,4.0,1,447033.6
2016-06-01,B1, 36 months,MORTGAGE,695.0,26.0,0.0,52.9,126000.0,8.39,18.19,credit_card,3.0,18000.0,Individual,567.3,Source Verified,0.0,MA,w,699.0,24545.0,80550060,19.0,4.0,1,449798.4
2014-03-01,B1, 36 months,MORTGAGE,680.0,23.0,0.0,60.0,76000.0,9.67,15.87,debt_consolidation,1.0,12800.0,Individual,411.04,Not Verified,0.0,CA,w,684.0,4379.0,12967734,12.0,6.0,1,244512.0
2014-10-01,B4, 36 months,RENT,665.0,34.0,0.0,39.3,56000.0,11.67,14.57,debt_consolidation,0.0,23500.0,Individual,776.84,Source Verified,0.0,TX,f,669.0,28064.0,32438864,17.0,9.0,1,426038.4
2015-01-01,B5, 36 months,RENT,670.0,18.0,0.0,82.2,76000.0,11.99,14.38,debt_consolidation,0.0,9600.0,Individual,318.82,Source Verified,0.0,MD,f,674.0,9126.0,40107277,11.0,3.0,0,391910.4
2015-03-01,B2, 36 months,RENT,685.0,29.0,0.0,76.3,93500.0,9.17,15.51,credit_card,0.0,35000.0,Individual,1115.77,Verified,0.0,IL,f,689.0,60948.0,41247421,11.0,3.0,1,822873.6
2015-02-01,C4, 36 months,RENT,675.0,15.0,0.0,58.7,42000.0,13.99,21.43,debt_consolidation,3.0,10000.0,Individual,341.73,Not Verified,0.0,AZ,f,679.0,5872.0,41070119,6.0,0.0,1,341971.2
2016-01-01,C1, 36 months,MORTGAGE,680.0,17.0,0.0,53.8,62000.0,11.99,32.75,debt_consolidation,0.0,20000.0,Individual,664.2,Source Verified,0.0,OH,w,684.0,14034.0,68019337,10.0,11.0,1,391910.4
2014-10-01,B3, 60 months,RENT,690.0,37.0,0.0,40.4,110000.0,10.99,10.01,debt_consolidation,3.0,22000.0,Individual,478.23,Source Verified,0.0,CA,w,694.0,19152.0,29293692,20.0,9.0,1,941414.4
2015-11-01,B5, 36 months,OWN,660.0,13.0,2.0,67.7,57500.0,11.49,16.91,debt_consolidation,2.0,10000.0,Individual,329.72,Source Verified,0.0,KS,w,664.0,5886.0,65795539,8.0,9.0,1,428716.8
2015-07-01,D3, 60 months,OWN,725.0,54.0,0.0,30.8,134000.0,16.99,22.02,house,5.0,15000.0,Individual,372.71,Not Verified,0.0,NY,w,729.0,36782.0,56061736,22.0,11.0,0,607392.0
2015-03-01,C4, 36 months,RENT,735.0,10.0,0.0,34.7,118450.0,13.99,9.84,debt_consolidation,0.0,25000.0,Individual,854.32,Source Verified,0.0,CA,w,739.0,5209.0,43044259,7.0,2.0,1,139276.8
2014-06-01,D3, 36 months,RENT,660.0,29.0,1.0,63.5,62000.0,16.99,16.76,car,0.0,27200.0,Individual,969.62,Verified,1.0,NM,w,664.0,9525.0,19386112,8.0,0.0,1,386640.0
2015-08-01,D3, 60 months,RENT,670.0,16.0,1.0,46.1,36000.0,16.99,19.9,major_purchase,2.0,12950.0,Individual,321.78,Not Verified,1.0,AZ,f,674.0,3688.0,55979614,6.0,0.0,0,907200.0
2015-10-01,B4, 36 months,MORTGAGE,675.0,20.0,0.0,32.9,90500.0,10.99,10.65,debt_consolidation,3.0,6800.0,Individual,222.6,Source Verified,0.0,MI,w,679.0,4316.0,63388183,8.0,11.0,1,515462.4
2016-05-01,B4, 36 months,MORTGAGE,670.0,15.0,1.0,61.3,30000.0,10.75,43.16,major_purchase,1.0,22200.0,Joint App,724.18,Verified,0.0,GA,f,674.0,5452.0,78409099,8.0,2.0,0,791596.8
2015-07-01,C5, 36 months,MORTGAGE,690.0,34.0,1.0,46.1,65000.0,14.65,21.38,credit_card,5.0,32500.0,Individual,1121.07,Verified,0.0,NY,w,694.0,34608.0,56130855,17.0,11.0,1,904521.6
2014-10-01,C1, 36 months,RENT,670.0,33.0,1.0,19.0,73000.0,12.99,13.96,debt_consolidation,3.0,5000.0,Individual,168.45,Not Verified,1.0,MS,f,674.0,3822.0,31366788,7.0,1.0,1,531187.2
2016-03-01,B3, 36 months,MORTGAGE,715.0,26.0,0.0,51.8,130000.0,9.75,21.02,debt_consolidation,3.0,35000.0,Individual,1125.25,Source Verified,0.0,PA,w,719.0,27662.0,74611299,11.0,3.0,1,633657.6
2015-02-01,A2, 36 months,MORTGAGE,740.0,24.0,0.0,43.1,75000.0,6.39,21.94,debt_consolidation,1.0,16000.0,Individual,489.59,Verified,0.0,WI,w,744.0,9439.0,41110869,10.0,2.0,1,515548.8
2016-06-01,A2, 36 months,RENT,740.0,43.0,0.0,13.6,117000.0,6.49,2.7,credit_card,0.0,10000.0,Individual,306.45,Source Verified,0.0,DC,f,744.0,15812.0,79340458,19.0,11.0,1,189388.8
2015-12-01,C1, 36 months,MORTGAGE,685.0,17.0,0.0,87.5,34000.0,12.05,31.24,debt_consolidation,1.0,8775.0,Individual,291.67,Source Verified,0.0,NE,w,689.0,8047.0,65786379,10.0,7.0,1,449625.6
2015-07-01,C4, 60 months,RENT,680.0,34.0,0.0,29.3,65000.0,13.99,36.02,debt_consolidation,0.0,19200.0,Individual,446.66,Verified,0.0,NY,f,684.0,13263.0,51346472,14.0,5.0,0,599529.6
2014-06-01,B1, 36 months,OWN,705.0,40.0,0.0,32.1,76000.0,9.17,29.2,debt_consolidation,3.0,17325.0,Individual,552.31,Verified,0.0,FL,w,709.0,24095.0,19186757,21.0,4.0,1,415497.6
2015-09-01,B4, 36 months,MORTGAGE,695.0,17.0,0.0,51.0,40000.0,10.99,22.62,credit_card,2.0,17000.0,Individual,556.48,Verified,0.0,IL,f,699.0,16308.0,60256105,12.0,2.0,1,475977.6
2016-03-01,A4, 36 months,OWN,665.0,55.0,0.0,46.1,100000.0,7.39,20.75,other,2.0,10000.0,Individual,310.56,Not Verified,0.0,PA,w,669.0,88024.0,73745185,20.0,11.0,1,633657.6
2016-03-01,B1, 36 months,MORTGAGE,705.0,22.0,0.0,34.0,60000.0,8.39,13.64,debt_consolidation,2.0,10000.0,Joint App,315.17,Not Verified,0.0,TX,w,709.0,7338.0,75199228,15.0,11.0,1,399772.8
2015-03-01,C4, 36 months,RENT,720.0,27.0,0.0,40.3,50000.0,13.99,13.92,debt_consolidation,0.0,11000.0,Individual,375.91,Not Verified,0.0,OK,w,724.0,8018.0,43489243,12.0,0.0,1,244512.0
2014-07-01,A1, 36 months,MORTGAGE,695.0,61.0,0.0,60.4,135000.0,6.03,9.59,debt_consolidation,4.0,12000.0,Individual,365.23,Not Verified,0.0,CA,w,699.0,19502.0,21551086,32.0,5.0,1,528508.8
2015-10-01,A1, 36 months,RENT,775.0,28.0,0.0,14.1,80000.0,5.32,21.9,credit_card,0.0,10000.0,Individual,301.15,Not Verified,0.0,VA,w,779.0,8941.0,63327848,14.0,1.0,1,470620.8
2015-10-01,A3, 36 months,MORTGAGE,810.0,31.0,0.0,7.4,45000.0,6.89,22.96,credit_card,1.0,2500.0,Individual,77.07,Not Verified,0.0,NJ,w,814.0,3305.0,61348321,14.0,6.0,1,449712.0
2015-10-01,C4, 60 months,MORTGAGE,670.0,73.0,1.0,33.2,85000.0,13.99,7.31,home_improvement,4.0,21000.0,Individual,488.53,Not Verified,1.0,GA,f,674.0,8908.0,61912372,31.0,0.0,1,809827.2
2014-06-01,D2, 60 months,OWN,690.0,20.0,0.0,45.8,27600.0,16.29,9.52,debt_consolidation,0.0,11500.0,Individual,281.44,Verified,0.0,VA,w,694.0,37188.0,11727510,6.0,0.0,0,1343779.2
2014-06-01,E3, 36 months,MORTGAGE,660.0,9.0,1.0,41.5,32000.0,20.2,14.78,debt_consolidation,1.0,3000.0,Individual,111.8,Not Verified,1.0,OH,w,664.0,2570.0,17874354,7.0,3.0,1,257731.2
2014-03-01,D4, 36 months,MORTGAGE,725.0,23.0,0.0,30.7,40000.0,18.92,2.55,home_improvement,1.0,17975.0,Individual,658.17,Verified,0.0,WA,f,729.0,7023.0,12497642,16.0,8.0,1,494380.8
2015-05-01,B5, 36 months,RENT,705.0,9.0,0.0,44.7,48550.0,11.53,31.57,credit_card,0.0,7000.0,Individual,230.94,Source Verified,0.0,DC,w,709.0,5590.0,47541294,9.0,2.0,1,105062.4
2014-02-01,C1, 60 months,MORTGAGE,665.0,24.0,0.0,62.3,50000.0,13.65,3.74,debt_consolidation,2.0,12000.0,Individual,277.05,Source Verified,0.0,MD,w,669.0,6975.0,12425337,10.0,4.0,1,376272.0
2014-05-01,F3, 60 months,MORTGAGE,660.0,32.0,0.0,65.8,85000.0,24.5,17.14,debt_consolidation,5.0,15000.0,Individual,435.89,Not Verified,0.0,TX,w,664.0,15272.0,15500296,13.0,5.0,1,365472.0
2015-04-01,B5, 60 months,OWN,700.0,37.0,0.0,57.4,45000.0,11.53,28.67,debt_consolidation,0.0,14000.0,Individual,308.11,Source Verified,0.0,CT,w,704.0,21742.0,45694275,13.0,11.0,1,546912.0
2014-04-01,C4, 60 months,MORTGAGE,705.0,34.0,0.0,7.6,82000.0,15.31,15.45,debt_consolidation,2.0,20000.0,Individual,479.06,Verified,0.0,CO,w,709.0,1509.0,13307715,7.0,5.0,1,425952.0
2014-08-01,D4, 36 months,OWN,680.0,26.0,0.0,80.3,60000.0,17.57,18.52,debt_consolidation,6.0,11500.0,Individual,413.28,Not Verified,0.0,VA,f,684.0,40380.0,24053879,12.0,11.0,1,331257.6
2014-11-01,C4, 60 months,MORTGAGE,700.0,37.0,1.0,41.4,100000.0,14.31,30.22,debt_consolidation,6.0,15000.0,Individual,351.44,Not Verified,1.0,NC,w,704.0,22723.0,34933934,15.0,1.0,1,423446.4
2015-09-01,A2, 36 months,OWN,755.0,20.0,0.0,65.8,70000.0,6.24,19.29,credit_card,3.0,25000.0,Individual,763.28,Verified,0.0,IN,w,759.0,28128.0,60645258,10.0,11.0,1,623289.6
2015-03-01,C3, 60 months,MORTGAGE,670.0,26.0,2.0,61.0,70000.0,13.33,29.08,credit_card,2.0,16600.0,Individual,380.52,Not Verified,0.0,NJ,w,674.0,20740.0,43205466,18.0,11.0,0,499651.2
2015-07-01,C4, 36 months,RENT,725.0,17.0,0.0,31.8,67000.0,13.99,13.52,moving,0.0,13275.0,Individual,453.65,Not Verified,0.0,CA,f,729.0,5061.0,55392052,11.0,11.0,1,294537.6
2014-12-01,D4, 60 months,RENT,675.0,6.0,0.0,50.1,39000.0,17.14,9.12,debt_consolidation,0.0,15000.0,Individual,373.92,Verified,0.0,TX,w,679.0,3957.0,37197994,6.0,1.0,0,118454.4
2015-09-01,C1, 60 months,MORTGAGE,705.0,13.0,0.0,37.4,45000.0,12.29,8.7,debt_consolidation,0.0,10000.0,Individual,223.92,Not Verified,0.0,NY,w,709.0,10136.0,60115554,8.0,11.0,1,423446.4
2016-03-01,B1, 36 months,MORTGAGE,710.0,23.0,0.0,78.7,120000.0,8.39,21.64,credit_card,4.0,24000.0,Individual,756.4,Source Verified,0.0,LA,w,714.0,21884.0,73804841,11.0,8.0,1,405043.2
2014-09-01,A1, 36 months,MORTGAGE,770.0,27.0,0.0,57.2,44395.0,6.03,22.22,credit_card,6.0,12000.0,Individual,365.23,Not Verified,0.0,RI,f,774.0,16003.0,27730639,8.0,3.0,1,775699.2
2016-02-01,E3, 60 months,MORTGAGE,660.0,30.0,1.0,45.4,49000.0,21.18,30.69,debt_consolidation,0.0,14400.0,Individual,391.03,Verified,1.0,MN,w,664.0,11946.0,70571507,20.0,8.0,0,336700.8
2016-03-01,B5, 36 months,RENT,690.0,25.0,0.0,64.4,220000.0,11.47,11.25,credit_card,0.0,24000.0,Individual,791.09,Source Verified,0.0,NY,w,694.0,46256.0,75103068,12.0,2.0,1,709948.8
2014-04-01,D4, 60 months,MORTGAGE,665.0,9.0,0.0,89.9,29000.0,18.92,18.12,debt_consolidation,0.0,11500.0,Individual,297.82,Source Verified,0.0,WI,w,669.0,11146.0,15489368,6.0,11.0,0,349833.6
2014-08-01,E1, 60 months,MORTGAGE,665.0,39.0,1.0,98.7,124000.0,18.99,20.91,debt_consolidation,6.0,24000.0,Individual,622.45,Source Verified,0.0,NY,f,669.0,69037.0,24015327,19.0,11.0,1,431222.4
2015-02-01,B1, 36 months,RENT,720.0,18.0,0.0,33.6,25000.0,8.18,29.24,debt_consolidation,0.0,8000.0,Individual,251.36,Not Verified,0.0,GA,f,724.0,5976.0,41152004,12.0,3.0,1,252460.8
2015-01-01,C2, 36 months,RENT,695.0,15.0,0.0,65.3,72000.0,12.99,22.43,other,0.0,6000.0,Individual,202.14,Source Verified,0.0,NY,f,699.0,9993.0,39429556,9.0,4.0,0,439084.8
2014-11-01,E1, 36 months,OWN,685.0,7.0,0.0,49.2,23000.0,18.54,33.55,other,0.0,6875.0,Individual,250.42,Source Verified,0.0,CA,f,689.0,1622.0,34913445,4.0,9.0,1,231552.0
2014-09-01,B2, 60 months,MORTGAGE,720.0,19.0,0.0,69.2,150000.0,10.15,2.84,debt_consolidation,2.0,28000.0,Individual,596.99,Verified,0.0,MI,f,724.0,77040.0,27100119,9.0,11.0,1,641779.2
2015-08-01,B2, 36 months,MORTGAGE,685.0,40.0,1.0,20.9,40000.0,9.17,18.99,debt_consolidation,2.0,5600.0,Individual,178.53,Not Verified,1.0,NC,w,689.0,2534.0,56572411,10.0,0.0,1,959904.0
2015-09-01,B1, 36 months,RENT,685.0,9.0,0.0,75.2,65000.0,8.18,5.48,credit_card,0.0,15000.0,Individual,471.3,Source Verified,0.0,FL,w,689.0,11135.0,59182827,5.0,0.0,1,415584.0
2016-02-01,B4, 36 months,RENT,720.0,16.0,0.0,36.7,25000.0,10.75,29.72,debt_consolidation,0.0,7000.0,Individual,228.35,Not Verified,0.0,UT,w,724.0,5247.0,70171182,11.0,4.0,1,378691.2
2015-07-01,B1, 36 months,RENT,700.0,15.0,0.0,25.1,55000.0,8.18,5.69,debt_consolidation,0.0,7500.0,Individual,235.65,Not Verified,0.0,NJ,w,704.0,7317.0,54384325,14.0,11.0,1,212889.6
2015-08-01,E1, 36 months,RENT,670.0,9.0,0.0,49.8,53170.0,18.25,13.16,house,0.0,7225.0,Individual,262.11,Source Verified,0.0,PA,f,674.0,2243.0,56642726,7.0,3.0,1,273456.0
2015-10-01,B3, 36 months,MORTGAGE,690.0,6.0,0.0,45.1,35000.0,9.99,12.69,debt_consolidation,1.0,5000.0,Individual,161.32,Source Verified,0.0,KY,f,694.0,4913.0,63444438,6.0,2.0,0,160358.4
2014-11-01,C2, 60 months,MORTGAGE,680.0,38.0,3.0,63.9,63000.0,12.99,14.1,debt_consolidation,4.0,12500.0,Individual,284.35,Not Verified,0.0,GA,w,684.0,33682.0,32979783,18.0,4.0,1,662688.0
2015-07-01,B2, 36 months,MORTGAGE,680.0,29.0,0.0,14.0,130000.0,9.17,4.74,credit_card,4.0,5600.0,Individual,178.53,Verified,0.0,NV,f,684.0,5028.0,55545027,16.0,11.0,1,360115.2
2014-01-01,F4, 60 months,MORTGAGE,685.0,36.0,0.0,87.3,60000.0,24.99,13.26,debt_consolidation,4.0,20125.0,Individual,590.58,Source Verified,0.0,IN,f,689.0,24020.0,10604859,11.0,11.0,1,407548.8
2016-03-01,B5, 36 months,MORTGAGE,670.0,31.0,1.0,43.6,105000.0,11.47,24.1,major_purchase,2.0,4000.0,Individual,131.85,Not Verified,0.0,RI,w,674.0,6547.0,75103816,10.0,9.0,1,331257.6
2015-01-01,B4, 36 months,MORTGAGE,710.0,22.0,0.0,65.1,80000.0,11.44,26.91,debt_consolidation,2.0,23250.0,Individual,766.03,Verified,0.0,NH,f,714.0,23119.0,40560278,12.0,11.0,1,431395.2
2015-11-01,B3, 60 months,MORTGAGE,725.0,22.0,0.0,59.1,135000.0,9.99,15.66,debt_consolidation,5.0,24000.0,Individual,509.82,Not Verified,0.0,OR,w,729.0,23092.0,64681631,12.0,11.0,1,436492.8
2016-01-01,E4, 60 months,MORTGAGE,675.0,32.0,0.0,78.8,110000.0,20.5,23.83,medical,6.0,17000.0,Individual,455.14,Not Verified,0.0,TX,w,679.0,18839.0,70481863,17.0,11.0,1,462931.2
2015-11-01,C4, 60 months,MORTGAGE,660.0,23.0,0.0,40.3,95000.0,13.67,8.43,home_improvement,2.0,18000.0,Individual,415.76,Not Verified,0.0,TX,w,664.0,5970.0,64251186,9.0,11.0,0,299894.4
2014-09-01,B5, 36 months,RENT,670.0,32.0,0.0,79.5,41288.0,12.49,23.63,other,0.0,3000.0,Individual,100.35,Not Verified,0.0,TX,w,674.0,7152.0,27179860,19.0,1.0,1,539136.0
2015-05-01,C2, 60 months,MORTGAGE,715.0,21.0,0.0,75.2,80000.0,12.69,24.12,credit_card,1.0,35000.0,Individual,790.82,Verified,0.0,NV,w,719.0,46462.0,48080236,9.0,2.0,1,478569.6
2015-01-01,D2, 36 months,RENT,700.0,11.0,0.0,54.1,25664.0,15.99,21.19,debt_consolidation,0.0,4000.0,Individual,140.61,Not Verified,0.0,NY,f,704.0,7905.0,38191960,8.0,4.0,1,228873.6
2015-05-01,D1, 36 months,RENT,665.0,33.0,0.0,95.2,50000.0,15.61,20.45,moving,8.0,2000.0,Individual,69.93,Not Verified,0.0,KY,w,669.0,5614.0,48011537,13.0,5.0,1,304905.6
2016-04-01,B4, 36 months,RENT,675.0,16.0,0.0,75.6,36000.0,10.75,16.4,debt_consolidation,0.0,15825.0,Individual,516.22,Source Verified,0.0,PA,w,679.0,16321.0,77961291,5.0,11.0,1,504921.6
2014-03-01,A2, 36 months,RENT,700.0,30.0,0.0,49.5,63500.0,6.62,12.73,debt_consolidation,0.0,20000.0,Individual,614.08,Source Verified,0.0,IL,f,704.0,20114.0,12686246,20.0,1.0,1,391737.6
2016-02-01,B3, 36 months,RENT,670.0,12.0,1.0,51.5,24000.0,9.75,28.45,debt_consolidation,2.0,5000.0,Individual,160.75,Verified,1.0,CA,w,674.0,4327.0,71875685,5.0,5.0,1,334108.8
2015-01-01,C4, 36 months,MORTGAGE,660.0,37.0,0.0,94.7,88690.0,14.31,16.9,debt_consolidation,5.0,8000.0,Individual,274.63,Verified,0.0,MD,f,664.0,44524.0,38626373,17.0,8.0,0,941587.2
2015-03-01,D2, 36 months,RENT,665.0,21.0,0.0,41.0,42000.0,16.55,35.43,credit_card,0.0,4375.0,Individual,155.01,Not Verified,0.0,NJ,w,669.0,3443.0,41830207,11.0,11.0,1,410227.2
2015-12-01,C1, 36 months,RENT,770.0,4.0,0.0,27.5,33800.0,11.99,3.13,debt_consolidation,0.0,1000.0,Individual,33.21,Verified,0.0,CA,f,774.0,8108.0,66105627,4.0,0.0,1,528681.6
2015-12-01,B3, 60 months,MORTGAGE,740.0,40.0,0.0,27.1,86000.0,9.76,9.45,debt_consolidation,1.0,25000.0,Individual,528.23,Not Verified,0.0,CA,w,744.0,18354.0,66452657,13.0,2.0,1,483840.0
2015-03-01,A4, 36 months,MORTGAGE,790.0,33.0,0.0,27.1,90000.0,6.92,18.23,debt_consolidation,2.0,25000.0,Individual,771.02,Source Verified,0.0,CT,w,794.0,29369.0,42324249,17.0,1.0,1,799286.4
2015-09-01,B4, 36 months,RENT,700.0,30.0,0.0,54.2,83000.0,10.99,30.45,credit_card,0.0,35000.0,Individual,1145.69,Source Verified,0.0,CA,w,704.0,33593.0,59130877,14.0,11.0,1,604886.4
2015-07-01,C2, 36 months,MORTGAGE,660.0,22.0,1.0,38.3,62100.0,12.69,14.38,home_improvement,3.0,12000.0,Individual,402.54,Source Verified,0.0,OH,f,664.0,3177.0,54138177,14.0,11.0,0,673228.8
2015-02-01,A3, 36 months,RENT,710.0,18.0,0.0,62.1,46000.0,6.99,19.62,debt_consolidation,0.0,20000.0,Individual,617.46,Source Verified,0.0,NY,f,714.0,9377.0,40432723,4.0,0.0,1,428803.2
2015-11-01,B1, 36 months,MORTGAGE,675.0,18.0,2.0,26.7,128000.0,8.18,12.94,debt_consolidation,0.0,10000.0,Individual,314.2,Source Verified,0.0,OR,w,679.0,8680.0,65823871,11.0,3.0,1,502329.6
2014-01-01,C1, 36 months,MORTGAGE,680.0,17.0,0.0,47.6,75000.0,13.98,21.74,credit_card,3.0,10000.0,Individual,341.68,Not Verified,0.0,NV,f,684.0,8563.0,10143392,9.0,6.0,1,226195.2
2016-04-01,A1, 36 months,RENT,685.0,29.0,0.0,28.9,58000.0,5.32,4.43,credit_card,0.0,12600.0,Individual,379.45,Not Verified,0.0,CA,w,689.0,10124.0,77387065,10.0,6.0,1,657504.0
2014-10-01,C1, 36 months,RENT,700.0,12.0,0.0,53.2,32000.0,12.99,32.95,debt_consolidation,0.0,10000.0,Individual,336.9,Source Verified,0.0,MA,f,704.0,8719.0,31748098,9.0,2.0,1,226195.2
2016-04-01,A1, 36 months,MORTGAGE,795.0,20.0,0.0,0.0,75572.0,5.32,3.18,moving,1.0,35000.0,Individual,1054.02,Verified,0.0,NC,w,799.0,0.0,77349765,8.0,0.0,1,441849.6
2015-04-01,A3, 36 months,MORTGAGE,695.0,24.0,0.0,55.0,125000.0,6.68,11.94,debt_consolidation,5.0,16000.0,Individual,491.7,Source Verified,0.0,OR,w,699.0,38760.0,44767117,13.0,9.0,1,1044057.6
2014-06-01,B5, 36 months,MORTGAGE,685.0,13.0,0.0,70.0,60000.0,12.49,16.62,credit_card,0.0,19500.0,Individual,652.26,Not Verified,0.0,FL,w,689.0,9800.0,18254375,9.0,11.0,1,394416.0
2016-03-01,B2, 36 months,MORTGAGE,660.0,14.0,0.0,99.9,80000.0,9.16,9.39,credit_card,3.0,17000.0,Individual,541.87,Verified,0.0,MA,w,664.0,15278.0,73335939,4.0,7.0,1,560131.2
